"Source.ID","Source.description","Variable","Chemical","Units","Gender","Min.Age","Max.Age","Form","Mean","CV"
"PE ","FOOD; PE: PEANUT ","residue ","99-30-9 ","ug/g ","B ",0,99,"Point ",0.007,0
"PF ","FOOD; PF: POME FRUITS ","detects ","101-21-3 ","[-] ","B ",0,99,"Point ",10,0
"PF ","FOOD; PF: POME FRUITS ","detects ","10265-92-6 ","[-] ","B ",0,99,"Point ",50,0
"PF ","FOOD; PF: POME FRUITS ","detects ","1031-07-8 ","[-] ","B ",0,99,"Point ",161,0
"PF ","FOOD; PF: POME FRUITS ","detects ","10605-21-7 ","[-] ","B ",0,99,"Point ",947,0
"PF ","FOOD; PF: POME FRUITS ","detects ","10606-46-9 ","[-] ","B ",0,99,"Point ",8,0
"PF ","FOOD; PF: POME FRUITS ","detects ","107534-96-3 ","[-] ","B ",0,99,"Point ",5,0
"PF ","FOOD; PF: POME FRUITS ","detects ","11129-09-2 ","[-] ","B ",0,99,"Point ",12,0
"PF ","FOOD; PF: POME FRUITS ","detects ","1113-02-6 ","[-] ","B ",0,99,"Point ",148,0
"PF ","FOOD; PF: POME FRUITS ","detects ","111988-49-9 ","[-] ","B ",0,99,"Point ",441,0
"PF ","FOOD; PF: POME FRUITS ","detects ","112410-23-8 ","[-] ","B ",0,99,"Point ",92,0
"PF ","FOOD; PF: POME FRUITS ","detects ","114369-43-6 ","[-] ","B ",0,99,"Point ",28,0
"PF ","FOOD; PF: POME FRUITS ","detects ","115-32-2 ","[-] ","B ",0,99,"Point ",20,0
"PF ","FOOD; PF: POME FRUITS ","detects ","119446-68-3 ","[-] ","B ",0,99,"Point ",3,0
"PF ","FOOD; PF: POME FRUITS ","detects ","121-75-5 ","[-] ","B ",0,99,"Point ",10,0
"PF ","FOOD; PF: POME FRUITS ","detects ","121552-61-2 ","[-] ","B ",0,99,"Point ",4,0
"PF ","FOOD; PF: POME FRUITS ","detects ","122-39-4 ","[-] ","B ",0,99,"Point ",4735,0
"PF ","FOOD; PF: POME FRUITS ","detects ","126833-17-8 ","[-] ","B ",0,99,"Point ",1,0
"PF ","FOOD; PF: POME FRUITS ","detects ","131341-86-1 ","[-] ","B ",0,99,"Point ",506,0
"PF ","FOOD; PF: POME FRUITS ","detects ","13171-21-6 ","[-] ","B ",0,99,"Point ",21,0
"PF ","FOOD; PF: POME FRUITS ","detects ","131929-60-7 ","[-] ","B ",0,99,"Point ",168,0
"PF ","FOOD; PF: POME FRUITS ","detects ","133-06-2 ","[-] ","B ",0,99,"Point ",607,0
"PF ","FOOD; PF: POME FRUITS ","detects ","133-07-3 ","[-] ","B ",0,99,"Point ",1,0
"PF ","FOOD; PF: POME FRUITS ","detects ","13356-08-6 ","[-] ","B ",0,99,"Point ",34,0
"PF ","FOOD; PF: POME FRUITS ","detects ","134098-61-6 ","[-] ","B ",0,99,"Point ",258,0
"PF ","FOOD; PF: POME FRUITS ","detects ","135410-20-7 ","[-] ","B ",0,99,"Point ",1766,0
"PF ","FOOD; PF: POME FRUITS ","detects ","138261-41-5 ","[-] ","B ",0,99,"Point ",1035,0
"PF ","FOOD; PF: POME FRUITS ","detects ","141517-21-7 ","[-] ","B ",0,99,"Point ",100,0
"PF ","FOOD; PF: POME FRUITS ","detects ","143390-89-0 ","[-] ","B ",0,99,"Point ",2,0
"PF ","FOOD; PF: POME FRUITS ","detects ","144171-61-9 ","[-] ","B ",0,99,"Point ",6,0
"PF ","FOOD; PF: POME FRUITS ","detects ","148-79-8 ","[-] ","B ",0,99,"Point ",6891,0
"PF ","FOOD; PF: POME FRUITS ","detects ","148477-71-8 ","[-] ","B ",0,99,"Point ",28,0
"PF ","FOOD; PF: POME FRUITS ","detects ","149877-41-8 ","[-] ","B ",0,99,"Point ",6,0
"PF ","FOOD; PF: POME FRUITS ","detects ","153233-91-1 ","[-] ","B ",0,99,"Point ",49,0
"PF ","FOOD; PF: POME FRUITS ","detects ","153719-23-4 ","[-] ","B ",0,99,"Point ",3,0
"PF ","FOOD; PF: POME FRUITS ","detects ","1563-66-2 ","[-] ","B ",0,99,"Point ",1,0
"PF ","FOOD; PF: POME FRUITS ","detects ","158062-67-0 ","[-] ","B ",0,99,"Point ",16,0
"PF ","FOOD; PF: POME FRUITS ","detects ","161050-58-4 ","[-] ","B ",0,99,"Point ",718,0
"PF ","FOOD; PF: POME FRUITS ","detects ","162476-39-3 ","[-] ","B ",0,99,"Point ",12,0
"PF ","FOOD; PF: POME FRUITS ","detects ","162476-40-6 ","[-] ","B ",0,99,"Point ",4,0
"PF ","FOOD; PF: POME FRUITS ","detects ","16672-87-0 ","[-] ","B ",0,99,"Point ",143,0
"PF ","FOOD; PF: POME FRUITS ","detects ","16752-77-5 ","[-] ","B ",0,99,"Point ",32,0
"PF ","FOOD; PF: POME FRUITS ","detects ","175013-18-0 ","[-] ","B ",0,99,"Point ",254,0
"PF ","FOOD; PF: POME FRUITS ","detects ","17804-35-2 ","[-] ","B ",0,99,"Point ",7,0
"PF ","FOOD; PF: POME FRUITS ","detects ","1861-32-1 ","[-] ","B ",0,99,"Point ",1,0
"PF ","FOOD; PF: POME FRUITS ","detects ","187166-40-1 ","[-] ","B ",0,99,"Point ",396,0
"PF ","FOOD; PF: POME FRUITS ","detects ","188425-85-6 ","[-] ","B ",0,99,"Point ",278,0
"PF ","FOOD; PF: POME FRUITS ","detects ","1897-45-6 ","[-] ","B ",0,99,"Point ",3,0
"PF ","FOOD; PF: POME FRUITS ","detects ","203313-25-1 ","[-] ","B ",0,99,"Point ",6,0
"PF ","FOOD; PF: POME FRUITS ","detects ","205510-53-8 ","[-] ","B ",0,99,"Point ",67,0
"PF ","FOOD; PF: POME FRUITS ","detects ","205939-58-8 ","[-] ","B ",0,99,"Point ",1,0
"PF ","FOOD; PF: POME FRUITS ","detects ","2132-70-9 ","[-] ","B ",0,99,"Point ",3,0
"PF ","FOOD; PF: POME FRUITS ","detects ","23031-36-9 ","[-] ","B ",0,99,"Point ",1,0
"PF ","FOOD; PF: POME FRUITS ","detects ","2312-35-8 ","[-] ","B ",0,99,"Point ",23,0
"PF ","FOOD; PF: POME FRUITS ","detects ","23135-22-0 ","[-] ","B ",0,99,"Point ",85,0
"PF ","FOOD; PF: POME FRUITS ","detects ","23422-53-9 ","[-] ","B ",0,99,"Point ",217,0
"PF ","FOOD; PF: POME FRUITS ","detects ","23564-05-8 ","[-] ","B ",0,99,"Point ",33,0
"PF ","FOOD; PF: POME FRUITS ","detects ","2921-88-2 ","[-] ","B ",0,99,"Point ",801,0
"PF ","FOOD; PF: POME FRUITS ","detects ","29232-93-7 ","[-] ","B ",0,99,"Point ",1647,0
"PF ","FOOD; PF: POME FRUITS ","detects ","298-00-0 ","[-] ","B ",0,99,"Point ",300,0
"PF ","FOOD; PF: POME FRUITS ","detects ","30558-43-1 ","[-] ","B ",0,99,"Point ",1,0
"PF ","FOOD; PF: POME FRUITS ","detects ","30560-19-1 ","[-] ","B ",0,99,"Point ",28,0
"PF ","FOOD; PF: POME FRUITS ","detects ","311-45-5 ","[-] ","B ",0,99,"Point ",1,0
"PF ","FOOD; PF: POME FRUITS ","detects ","33213-65-9 ","[-] ","B ",0,99,"Point ",289,0
"PF ","FOOD; PF: POME FRUITS ","detects ","34256-82-1 ","[-] ","B ",0,99,"Point ",6,0
"PF ","FOOD; PF: POME FRUITS ","detects ","35367-38-5 ","[-] ","B ",0,99,"Point ",109,0
"PF ","FOOD; PF: POME FRUITS ","detects ","35554-44-0 ","[-] ","B ",0,99,"Point ",7,0
"PF ","FOOD; PF: POME FRUITS ","detects ","36734-19-7 ","[-] ","B ",0,99,"Point ",77,0
"PF ","FOOD; PF: POME FRUITS ","detects ","39515-41-8 ","[-] ","B ",0,99,"Point ",203,0
"PF ","FOOD; PF: POME FRUITS ","detects ","40487-42-1 ","[-] ","B ",0,99,"Point ",36,0
"PF ","FOOD; PF: POME FRUITS ","detects ","40596-69-8 ","[-] ","B ",0,99,"Point ",3,0
"PF ","FOOD; PF: POME FRUITS ","detects ","43121-43-3 ","[-] ","B ",0,99,"Point ",14,0
"PF ","FOOD; PF: POME FRUITS ","detects ","500008-45-7 ","[-] ","B ",0,99,"Point ",628,0
"PF ","FOOD; PF: POME FRUITS ","detects ","51630-38-1 ","[-] ","B ",0,99,"Point ",13,0
"PF ","FOOD; PF: POME FRUITS ","detects ","51877-74-8 ","[-] ","B ",0,99,"Point ",13,0
"PF ","FOOD; PF: POME FRUITS ","detects ","52645-53-1 ","[-] ","B ",0,99,"Point ",2,0
"PF ","FOOD; PF: POME FRUITS ","detects ","53112-28-0 ","[-] ","B ",0,99,"Point ",2088,0
"PF ","FOOD; PF: POME FRUITS ","detects ","54774-45-7 ","[-] ","B ",0,99,"Point ",13,0
"PF ","FOOD; PF: POME FRUITS ","detects ","56-38-2 ","[-] ","B ",0,99,"Point ",5,0
"PF ","FOOD; PF: POME FRUITS ","detects ","58-89-9 ","[-] ","B ",0,99,"Point ",1,0
"PF ","FOOD; PF: POME FRUITS ","detects ","584-79-2 ","[-] ","B ",0,99,"Point ",8,0
"PF ","FOOD; PF: POME FRUITS ","detects ","59-51-8 ","[-] ","B ",0,99,"Point ",2,0
"PF ","FOOD; PF: POME FRUITS ","detects ","59669-26-0 ","[-] ","B ",0,99,"Point ",1,0
"PF ","FOOD; PF: POME FRUITS ","detects ","60-51-5 ","[-] ","B ",0,99,"Point ",366,0
"PF ","FOOD; PF: POME FRUITS ","detects ","60-57-1 ","[-] ","B ",0,99,"Point ",2,0
"PF ","FOOD; PF: POME FRUITS ","detects ","62-73-7 ","[-] ","B ",0,99,"Point ",1,0
"PF ","FOOD; PF: POME FRUITS ","detects ","63-25-2 ","[-] ","B ",0,99,"Point ",1139,0
"PF ","FOOD; PF: POME FRUITS ","detects ","66230-04-4 ","[-] ","B ",0,99,"Point ",6,0
"PF ","FOOD; PF: POME FRUITS ","detects ","67747-09-5 ","[-] ","B ",0,99,"Point ",1,0
"PF ","FOOD; PF: POME FRUITS ","detects ","68085-85-8 ","[-] ","B ",0,99,"Point ",26,0
"PF ","FOOD; PF: POME FRUITS ","detects ","69327-76-0 ","[-] ","B ",0,99,"Point ",105,0
"PF ","FOOD; PF: POME FRUITS ","detects ","72-43-5 ","[-] ","B ",0,99,"Point ",20,0
"PF ","FOOD; PF: POME FRUITS ","detects ","74051-80-2 ","[-] ","B ",0,99,"Point ",1,0
"PF ","FOOD; PF: POME FRUITS ","detects ","74115-24-5 ","[-] ","B ",0,99,"Point ",4,0
"PF ","FOOD; PF: POME FRUITS ","detects ","7786-34-7 ","[-] ","B ",0,99,"Point ",1,0
"PF ","FOOD; PF: POME FRUITS ","detects ","78587-05-0 ","[-] ","B ",0,99,"Point ",7,0
"PF ","FOOD; PF: POME FRUITS ","detects ","81116-98-5 ","[-] ","B ",0,99,"Point ",1,0
"PF ","FOOD; PF: POME FRUITS ","detects ","82097-50-5 ","[-] ","B ",0,99,"Point ",1,0
"PF ","FOOD; PF: POME FRUITS ","detects ","82413-20-5 ","[-] ","B ",0,99,"Point ",1,0
"PF ","FOOD; PF: POME FRUITS ","detects ","82657-04-3 ","[-] ","B ",0,99,"Point ",15,0
"PF ","FOOD; PF: POME FRUITS ","detects ","85-40-5 ","[-] ","B ",0,99,"Point ",798,0
"PF ","FOOD; PF: POME FRUITS ","detects ","86-50-0 ","[-] ","B ",0,99,"Point ",4627,0
"PF ","FOOD; PF: POME FRUITS ","detects ","86362-20-1 ","[-] ","B ",0,99,"Point ",61,0
"PF ","FOOD; PF: POME FRUITS ","detects ","88671-89-0 ","[-] ","B ",0,99,"Point ",227,0
"PF ","FOOD; PF: POME FRUITS ","detects ","90-15-3 ","[-] ","B ",0,99,"Point ",36,0
"PF ","FOOD; PF: POME FRUITS ","detects ","90-43-7 ","[-] ","B ",0,99,"Point ",1238,0
"PF ","FOOD; PF: POME FRUITS ","detects ","91-53-2 ","[-] ","B ",0,99,"Point ",2,0
"PF ","FOOD; PF: POME FRUITS ","detects ","91465-08-6 ","[-] ","B ",0,99,"Point ",7,0
"PF ","FOOD; PF: POME FRUITS ","detects ","94-75-7 ","[-] ","B ",0,99,"Point ",2,0
"PF ","FOOD; PF: POME FRUITS ","detects ","950-37-8 ","[-] ","B ",0,99,"Point ",13,0
"PF ","FOOD; PF: POME FRUITS ","detects ","959-98-8 ","[-] ","B ",0,99,"Point ",150,0
"PF ","FOOD; PF: POME FRUITS ","detects ","96489-71-3 ","[-] ","B ",0,99,"Point ",11,0
"PF ","FOOD; PF: POME FRUITS ","detects ","99-30-9 ","[-] ","B ",0,99,"Point ",12,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","101-21-3 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","10265-92-6 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","1031-07-8 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","10605-21-7 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","10606-46-9 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","107534-96-3 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","11129-09-2 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","1113-02-6 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","111988-49-9 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","112410-23-8 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","114369-43-6 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","115-32-2 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","119446-68-3 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","121-75-5 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","121552-61-2 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","122-39-4 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","126833-17-8 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","131341-86-1 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","13171-21-6 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","131929-60-7 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","133-06-2 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","133-07-3 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","13356-08-6 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","134098-61-6 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","135410-20-7 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","138261-41-5 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","141517-21-7 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","143390-89-0 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","144171-61-9 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","148-79-8 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","148477-71-8 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","149877-41-8 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","153233-91-1 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","153719-23-4 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","1563-66-2 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","158062-67-0 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","161050-58-4 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","162476-39-3 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","162476-40-6 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","16672-87-0 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","16752-77-5 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","175013-18-0 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","17804-35-2 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","1861-32-1 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","187166-40-1 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","188425-85-6 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","1897-45-6 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","203313-25-1 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","205510-53-8 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","205939-58-8 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","2132-70-9 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","23031-36-9 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","2312-35-8 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","23135-22-0 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","23422-53-9 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","23564-05-8 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","2921-88-2 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","29232-93-7 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","298-00-0 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","30558-43-1 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","30560-19-1 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","311-45-5 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","33213-65-9 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","34256-82-1 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","35367-38-5 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","35554-44-0 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","36734-19-7 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","39515-41-8 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","40487-42-1 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","40596-69-8 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","43121-43-3 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","500008-45-7 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","51630-38-1 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","51877-74-8 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","52645-53-1 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","53112-28-0 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","54774-45-7 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","56-38-2 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","58-89-9 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","584-79-2 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","59-51-8 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","59669-26-0 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","60-51-5 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","60-57-1 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","62-73-7 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","63-25-2 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","66230-04-4 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","67747-09-5 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","68085-85-8 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","69327-76-0 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","72-43-5 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","74051-80-2 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","74115-24-5 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","7786-34-7 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","78587-05-0 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","81116-98-5 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","82097-50-5 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","82413-20-5 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","82657-04-3 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","85-40-5 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","86-50-0 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","86362-20-1 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","88671-89-0 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","90-15-3 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","90-43-7 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","91-53-2 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","91465-08-6 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","94-75-7 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","950-37-8 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","959-98-8 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","96489-71-3 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","nondetects ","99-30-9 ","[-] ","B ",0,99,"Point ",0,0
"PF ","FOOD; PF: POME FRUITS ","residue ","101-21-3 ","ug/g ","B ",0,99,"Lognormal ",0.0186,0.802931385
"PF ","FOOD; PF: POME FRUITS ","residue ","10265-92-6 ","ug/g ","B ",0,99,"Lognormal ",0.00884,1.87992033
"PF ","FOOD; PF: POME FRUITS ","residue ","1031-07-8 ","ug/g ","B ",0,99,"Lognormal ",0.023822981,1.123191034
"PF ","FOOD; PF: POME FRUITS ","residue ","10605-21-7 ","ug/g ","B ",0,99,"Lognormal ",0.01780095,1.351742983
"PF ","FOOD; PF: POME FRUITS ","residue ","10606-46-9 ","ug/g ","B ",0,99,"Lognormal ",0.16685,1.324128789
"PF ","FOOD; PF: POME FRUITS ","residue ","107534-96-3 ","ug/g ","B ",0,99,"Lognormal ",0.00702,0.64342066
"PF ","FOOD; PF: POME FRUITS ","residue ","11129-09-2 ","ug/g ","B ",0,99,"Lognormal ",0.019833333,1.095567589
"PF ","FOOD; PF: POME FRUITS ","residue ","1113-02-6 ","ug/g ","B ",0,99,"Lognormal ",0.015347973,1.067205334
"PF ","FOOD; PF: POME FRUITS ","residue ","111988-49-9 ","ug/g ","B ",0,99,"Lognormal ",0.015869841,1.55197991
"PF ","FOOD; PF: POME FRUITS ","residue ","112410-23-8 ","ug/g ","B ",0,99,"Lognormal ",0.031859783,1.086716416
"PF ","FOOD; PF: POME FRUITS ","residue ","114369-43-6 ","ug/g ","B ",0,99,"Lognormal ",0.010564286,1.069504662
"PF ","FOOD; PF: POME FRUITS ","residue ","115-32-2 ","ug/g ","B ",0,99,"Lognormal ",0.3371,1.50181747
"PF ","FOOD; PF: POME FRUITS ","residue ","119446-68-3 ","ug/g ","B ",0,99,"Lognormal ",0.0018,0.07856742
"PF ","FOOD; PF: POME FRUITS ","residue ","121-75-5 ","ug/g ","B ",0,99,"Lognormal ",0.019,1.101748799
"PF ","FOOD; PF: POME FRUITS ","residue ","121552-61-2 ","ug/g ","B ",0,99,"Lognormal ",0.01725,0.426737156
"PF ","FOOD; PF: POME FRUITS ","residue ","122-39-4 ","ug/g ","B ",0,99,"Lognormal ",0.345283717,1.47068519
"PF ","FOOD; PF: POME FRUITS ","residue ","126833-17-8 ","ug/g ","B ",0,99,"Point ",0.043,0
